316,0,0,1,0010,1011
317,0,1,1,0010,1111
318,0,1,1,0010,0000
319,0,1,0,1000,0101
320,0,0,1,0010,1101
321,0,0,1,0001,0001
322,0,0,1,0010,1000
323,0,0,0,0010,1010
324,0,0,0,1000,0100
325,0,0,0,0100,0001
326,0,1,0,1000,0100
327,0,1,1,0100,1000
328,0,1,0,0100,0001
329,0,0,0,1000,0010
330,0,0,1,0100,1011
331,0,1,0,0100,1011
332,0,1,1,0100,0101
333,0,0,0,0100,0011
334,0,1,0,0010,1111
335,0,0,1,0010,1011
336,0,1,1,0010,0010
337,0,0,1,0010,0011
338,0,0,0,0010,1101
339,0,0,0,0100,1101
340,0,0,0,0001,1110
341,0,1,1,0010,1001
342,0,0,0,0001,0001
343,0,0,1,0010,0110
344,0,1,0,0001,1000
345,0,1,1,0100,1111
346,0,1,1,0100,1110
347,0,1,0,0100,1100
348,0,0,1,0100,0010
349,0,0,0,1000,0001
350,0,1,1,0010,0110
351,0,0,1,0100,1100
352,0,0,1,1000,1001
353,0,0,0,0001,0010
354,0,0,1,0010,1010
355,0,0,1,0010,1000
356,0,1,0,0010,0101
357,0,1,0,0010,0000
358,0,0,1,0010,1010
359,0,1,0,1000,1110
360,0,1,0,1000,0001
361,0,1,1,0001,0110
362,0,0,1,0100,0111
363,0,1,1,0010,1000
364,0,1,0,0001,0101
365,0,1,1,0100,0110
366,0,0,1,0010,1011
367,0,0,1,0100,1110
368,0,0,1,0001,1001
369,0,0,1,0001,0010
370,0,1,1,0010,1110
371,0,1,0,1000,1111
372,0,0,0,1000,1100
373,0,1,0,0010,1010
374,0,0,1,0001,0001
375,0,1,1,1000,1010
376,0,1,1,0010,1110
377,0,1,1,0010,0111
378,0,1,1,0100,0001
379,0,1,0,1000,1010
380,0,1,1,0001,1011
381,0,0,0,0010,1110
382,0,1,0,1000,0111
383,0,0,0,0010,0100
384,0,1,0,0010,0111
385,0,0,1,0100,1011
386,0,1,1,0010,1101
387,0,0,1,1000,1011
388,0,0,0,0010,1101
389,0,1,1,0100,0110
390,0,0,1,0100,1110
391,0,1,0,0100,0101
392,0,1,1,0010,0110
393,0,0,0,0100,0000
394,0,0,1,0001,1000
395,0,1,1,0001,1011
396,0,0,1,0100,0101
397,0,0,1,0001,0100
398,0,1,0,0001,0101
399,0,0,0,1000,0010
400,0,0,0,0010,1110
401,0,1,1,0001,1011
402,0,0,1,0010,1100
403,0,0,0,0100,0101
404,0,1,0,0010,0110
405,0,0,1,0100,0101
406,0,0,1,0010,0110
407,0,0,1,0010,0011
408,0,1,0,0010,1111
409,0,0,0,0010,0100
410,0,0,1,0010,1001
411,0,1,1,0010,1010
412,0,0,1,0100,0001
413,0,0,1,1000,1011
414,0,1,1,0010,1100
415,0,0,0,1000,0001
416,0,0,0,0100,1011
417,0,1,1,0010,1010
418,0,1,0,0001,1101
419,0,0,0,0100,0100
420,0,1,1,0001,0000
421,0,0,0,0010,1011
422,0,0,0,0010,1101
423,0,0,1,0100,0010
424,0,1,1,0100,1110
425,0,0,1,0010,1011
426,0,1,0,0010,1010
427,0,0,0,0001,0111
428,0,0,1,0001,1011
429,0,0,0,0010,0010
430,0,0,1,0010,0011
431,0,0,0,0100,0110
432,0,0,1,0100,0010
433,0,1,0,0010,1001
434,0,1,1,0001,1010
435,0,1,0,0010,1000
436,0,1,0,0100,0001
437,0,1,0,0100,1000
438,0,0,1,0010,1011
439,0,0,1,0100,0110
440,0,1,1,1000,0011
441,0,0,0,0010,1110
442,0,0,0,0100,1010
443,0,0,0,0010,0110
444,0,1,0,1000,1011
445,0,1,0,0100,0101
446,0,0,1,0010,1110
447,0,1,0,1000,0101
448,0,0,0,1000,0010
449,0,1,0,0010,0011
450,0,0,1,0001,0101
451,0,1,1,0010,1000
452,0,1,0,0010,0110
453,0,0,0,1000,0101
454,0,1,0,0001,0100
455,0,1,0,1000,0001
456,0,1,1,1000,0010
457,0,1,0,0010,0100
458,0,1,0,0010,1010
459,0,1,1,0100,0011
460,0,1,1,0100,1011
461,0,0,1,0010,0101
462,0,1,0,1000,0000
463,0,1,1,1000,0110
464,0,0,0,1000,1101
465,0,1,1,0100,0010
466,0,0,1,0100,1111
467,0,1,1,0001,1100
468,0,1,0,0010,0001
469,0,1,1,0100,0011
470,0,0,0,1000,0100
471,0,0,0,0010,0110
472,0,1,1,0100,0011
473,0,1,1,0001,0111
474,0,0,1,0100,1110
475,0,1,1,0100,0110
476,0,0,0,0010,1010
477,0,1,1,0001,1110
478,0,0,0,0100,0001
479,0,1,1,0001,0110
480,0,1,0,0010,1011
481,0,0,0,0010,0100
482,0,1,0,0100,1100
483,0,0,1,0010,1101
484,0,1,1,0001,0010
485,0,1,1,1000,0100
486,0,0,1,0100,1110
487,0,1,1,0100,0001
488,0,0,0,0010,1111
489,0,1,1,0010,1111
490,0,0,1,0010,0110
491,0,1,0,0010,1011
492,0,0,0,0010,0011
493,0,0,0,1000,0101
494,0,1,0,0100,1100
495,0,0,0,0010,0100
496,0,0,1,0010,1011
497,0,1,1,1000,0000
498,0,1,0,0001,1010
499,0,1,1,0100,1110
500,0,0,0,0010,1000
501,0,1,1,0001,1010
502,0,1,1,1000,1010
503,0,0,0,1000,0011
504,0,1,1,0001,1010
505,0,0,0,0010,0010
506,0,0,1,1000,1100
507,0,0,0,0100,0011
508,0,0,1,0010,1101
509,0,1,1,0010,0100
510,0,1,0,0001,0010
511,0,1,0,1000,1010
512,0,1,1,0100,1101
513,0,0,1,0010,0111
514,0,1,0,0100,1100
515,0,1,0,1000,1101
516,0,0,0,0010,1011
517,0,0,1,0100,0100
518,0,1,1,0100,1011
519,0,0,0,1000,0101
520,0,0,0,0010,0010
521,0,0,0,0001,0101
522,0,1,0,0010,0001
523,0,0,0,0001,0111
524,0,1,1,0001,1010
525,0,1,1,0001,0111
526,0,1,0,0100,1011
527,0,1,1,0100,1101
528,0,1,1,0001,0011
529,0,1,1,1000,1110
530,0,1,0,1000,1110
531,0,1,0,1000,1010
532,0,1,1,0010,1001
533,0,0,1,0100,0110
534,0,0,0,0010,0010
535,0,0,1,1000,1010
536,0,1,0,0010,0110
537,0,1,0,0100,1010
538,0,1,0,0100,0101
539,0,1,0,0100,0010
540,0,1,1,0001,1011
541,0,0,1,0001,1000
542,0,0,1,0100,1110
543,0,0,0,1000,1000
544,0,0,1,0010,0011
545,0,0,0,1000,1110
546,0,1,0,0010,1011
547,0,1,0,0100,0110
548,0,1,0,0010,0010
549,0,1,0,0001,1100
550,0,0,0,1000,0111
551,0,1,1,0001,0111
552,0,1,0,0100,1011
553,0,0,1,0100,1001
554,0,0,0,0100,1100
555,0,0,1,0010,0001
556,0,0,0,0100,0110
557,0,1,0,1000,1111
558,0,1,0,1000,0110
559,0,0,1,0010,0110
560,0,0,0,0100,0110
561,0,1,0,0100,1100
562,0,1,1,0010,1001
563,0,1,0,1000,0010
564,0,1,1,0100,0110
565,0,0,0,0100,0011
566,0,1,0,0001,1000
567,0,1,1,0100,0110
568,0,1,0,0010,0011
569,0,1,1,0100,0000
570,0,1,0,0100,0100
571,0,1,0,0100,1000
572,0,1,1,0010,1010
573,0,0,1,0001,1000
574,0,1,1,0010,0000
575,0,1,0,0010,0110
576,0,1,0,0100,1101
577,0,1,1,0100,1000
578,0,1,1,0010,1011
579,0,1,0,0100,0110
580,0,1,0,0100,1110
581,0,0,1,0001,0011
582,0,1,0,1000,0001
583,0,1,1,0100,0110
584,0,1,1,0100,1000
585,0,0,0,0100,1100
586,0,0,0,0100,0001
587,0,1,0,0001,1011
588,0,1,0,0100,0101
589,0,1,1,0100,0101
590,0,1,1,0010,1000
591,0,1,0,0010,1100
592,0,1,1,0100,0110
593,0,1,1,0100,1000
594,0,0,0,0100,1001
595,0,1,0,0001,0100
596,0,0,0,0010,1110
597,0,0,0,0100,1111
598,0,1,0,0100,1110
599,0,1,1,0001,1010
600,0,0,0,0001,1110
601,0,1,0,1000,1001
602,0,0,0,0100,1101
603,0,1,1,0100,1011
604,0,1,0,0100,0110
605,0,1,0,0100,0111
606,0,0,0,0100,1001
607,0,0,1,0001,1011
608,0,0,0,0010,0010
609,0,0,0,0010,1000
610,0,0,1,0100,1111
611,0,0,0,0010,1111
612,0,1,1,0010,1101
613,0,1,0,1000,0101
614,0,0,1,0100,0101
615,0,1,0,0001,0011
616,0,0,0,0010,1101
617,0,0,0,0100,1101
618,0,0,1,0010,0101
619,0,0,1,0100,0001
620,0,1,1,0001,0011
621,0,1,1,0100,1100
622,0,1,0,1000,0011
623,0,0,1,0001,0110
624,0,1,1,0001,0010
625,0,0,0,0100,0011
626,0,0,1,1000,0111
627,0,0,1,1000,1011
628,0,1,0,1000,0011
629,0,1,1,0010,0000
630,0,0,0,0100,0011
631,0,1,0,0001,1011
632,0,1,1,0010,1011
633,0,1,1,0010,0011
634,0,0,1,1000,0001
635,0,0,0,1000,1100
636,0,1,0,0010,1101
637,0,1,1,0100,1101
638,0,0,1,0100,1011
639,0,0,1,0010,0010
640,0,1,1,0010,1001
641,0,1,1,0010,0000
642,0,0,1,0100,1000
643,0,1,1,1000,0111
644,0,0,1,0001,0101
645,0,0,1,0100,1110
646,0,1,1,0100,0100
647,0,1,0,0010,0110
648,0,1,0,0010,1010
649,0,0,0,1000,1001
650,0,0,0,0010,0100
651,0,0,0,0100,0001
652,0,0,0,0100,0101
653,0,0,0,1000,1001
654,0,1,1,0010,1010
655,0,1,1,1000,0010
656,0,0,1,0100,0101
657,0,1,1,0100,1111
658,0,1,1,0010,0000
659,0,0,0,0010,1010
660,0,1,1,0100,0100
661,0,0,1,1000,1010
662,0,1,1,0010,1000
663,0,1,0,0001,1001
664,0,1,1,0001,1001
665,0,1,0,0001,1110
666,0,1,1,0010,1000
667,0,1,0,0010,1101
668,0,1,0,0010,0000
669,0,1,1,0010,0000
670,0,0,0,0001,0101
671,0,1,0,1000,0010
672,0,1,0,0010,0111
673,0,0,1,0001,1000
674,0,1,1,0100,0100
675,0,1,0,0010,0100
676,0,1,0,1000,0011
677,0,1,1,1000,0111
678,0,0,0,0001,1010
679,0,0,1,0100,1011
680,0,0,0,0010,0111
681,0,1,1,0100,1011
682,0,0,1,0001,1011
683,0,1,1,0001,0001
684,0,1,1,0010,1011
685,0,1,0,0010,0010
686,0,1,1,0010,1001
687,0,0,1,0001,0111
688,0,1,1,1000,0111
689,0,1,1,1000,0011
690,0,1,1,0001,1000
691,0,1,0,0010,0010
692,0,0,0,0010,1101
693,0,1,1,0001,1011
694,0,1,0,1000,1101
695,0,0,0,1000,0000
696,0,1,1,1000,1010
697,0,0,1,0100,0011
698,0,0,0,0100,1000
699,0,1,0,0100,1110
700,0,0,0,0100,0101
701,0,1,1,0001,1000
702,0,0,1,0001,1101
703,0,0,0,0100,0111
704,0,0,0,0001,1110
705,0,1,0,0001,0101
706,0,1,0,1000,0000
707,0,1,1,1000,0010
708,0,1,0,0010,1011
709,0,1,1,0100,0010
710,0,0,0,0001,1001
711,0,0,0,0100,0011
712,0,0,1,0100,0101
713,0,0,0,0100,1011
714,0,1,1,0100,1000
715,0,1,1,0001,0000
716,0,0,0,0100,0101
717,0,0,0,0010,1000
718,0,1,0,0100,1011
719,0,0,1,0001,0111
720,0,1,0,1000,0000
721,0,0,1,0001,0011
722,0,1,1,1000,1001
723,0,1,1,0100,1011
724,0,1,0,0100,0000
725,0,0,0,0010,0001
726,0,0,1,0100,0110
727,0,1,1,0010,1000
728,0,0,0,0010,0100
729,0,1,0,0100,1101
730,0,0,1,0010,1101
731,0,0,0,0010,1110
732,0,1,0,0010,0011
733,0,0,0,0010,1001
734,0,0,0,0010,1011
735,0,1,1,1000,1010
736,0,1,1,0100,1010
737,0,0,1,0100,0100
738,0,0,1,1000,0111
739,0,1,1,0010,1101
740,0,1,0,0001,1000
741,0,1,1,0100,1100
742,0,0,1,0100,1101
743,0,0,1,0010,0100
744,0,0,0,1000,1101
745,0,1,1,0010,0001
746,0,1,0,0100,1101
747,0,1,1,1000,0010
748,0,0,0,0100,1000
749,0,0,0,0001,0011
750,0,0,1,0010,0011
751,0,0,0,1000,1011
752,0,1,0,1000,0010
753,0,0,0,0010,0111
754,0,1,1,1000,0100
755,0,0,1,0001,1010
756,0,1,0,0100,0110
757,0,1,1,0010,1100
758,0,0,1,0010,0001
759,0,0,1,0010,1000
760,0,0,1,0001,1010
761,0,1,1,0100,0011
762,0,0,0,0001,0001
763,0,0,0,0100,1011
764,0,1,1,0010,0101
765,0,0,0,0001,1011
766,0,1,0,0100,0001
767,0,1,0,0010,1001
768,0,1,1,1000,1011
769,0,1,1,0010,1011
770,0,0,1,0010,0100
771,0,0,1,1000,0110
772,0,0,1,0100,1101
773,0,0,1,0010,0001
774,0,1,1,0001,1000
775,0,1,1,0001,0111
776,0,1,0,0010,0100
777,0,1,0,1000,1101
778,0,0,0,0010,1101
779,0,1,0,1000,0011
780,0,0,0,1000,1000
781,0,0,1,0010,0100
782,0,0,1,0010,0110
783,0,0,1,0100,0110
784,0,1,1,1000,1100
785,0,1,0,0010,1011
786,0,1,0,1000,1110
787,0,1,1,1000,1110
788,0,1,1,0100,1110
789,0,1,0,0010,0110
790,0,0,0,0010,0010
791,0,1,0,0100,0100
792,0,0,0,0010,0011
793,0,1,0,0100,1010
794,0,1,1,0001,0110
795,0,0,1,0100,0010
796,0,1,1,0010,1011
797,0,1,0,0100,0010
798,0,0,1,0100,1010
799,0,0,1,0001,0000
800,0,1,1,0100,0110
801,0,0,1,0010,1100
802,0,1,0,1000,1101
803,0,0,1,0010,1110
804,0,1,1,0001,0101
805,0,0,0,0010,0111
806,0,1,0,0100,1000
807,0,0,0,0010,1011
808,0,0,0,0010,0111
809,0,1,1,0010,0101
810,0,0,1,0100,0001
811,0,0,0,0001,0011
812,0,1,1,1000,0011
813,0,1,1,1000,0000
814,0,0,0,0010,0000
815,0,1,1,0001,0010
816,0,0,0,0100,1111
817,0,0,1,0100,1010
818,0,0,1,0100,0110
819,0,0,1,0001,0011
820,0,1,0,1000,0011
821,0,1,0,0100,0111
822,0,1,1,0100,0111
823,0,1,0,0001,1001
824,0,0,0,1000,0111
825,0,1,1,0100,0011
826,0,1,1,0100,1001
827,0,0,0,0100,1100
828,0,1,0,0001,0111
829,0,0,0,0010,0110
830,0,0,0,0001,0101
831,0,0,1,0010,1011
832,0,1,1,0010,0101
833,0,1,1,1000,0010
834,0,0,1,0100,1010
835,0,1,0,0010,1100
836,0,1,1,1000,0000
837,0,1,1,0100,0000
838,0,0,0,0010,1110
839,0,0,1,0100,0111
840,0,1,0,0010,1100
841,0,1,0,0100,0110
842,0,0,0,0100,1011
843,0,0,1,0100,1100
844,0,0,1,0010,0011
845,0,1,1,0001,1001
846,0,1,1,0100,1110
847,0,0,0,0001,0001
848,0,1,0,1000,0100
849,0,0,1,0001,0001
850,0,1,0,1000,1101
851,0,0,0,1000,1010
852,0,0,1,0100,0000
853,0,1,0,0001,1101
854,0,1,0,0010,0111
855,0,1,1,0100,0110
856,0,0,1,0100,0000
857,0,1,1,0010,0010
858,0,1,1,0010,0010
859,0,0,0,0010,0110
860,0,0,0,0100,1110
861,0,1,0,1000,1000
862,0,1,1,0010,0101
863,0,0,0,0010,1000
864,0,1,0,0100,1000
865,0,1,1,0100,0000
866,0,0,0,1000,1110
867,0,0,1,1000,1000
868,0,0,1,0001,0110
869,0,0,1,0010,1001
870,0,0,1,0001,1010
871,0,0,1,0010,0001
872,0,1,1,0001,0100
873,0,0,0,0100,1110
874,0,1,0,0100,1011
875,0,1,0,0001,1101
876,0,1,0,0100,1100
877,0,1,1,0010,0100
878,0,0,1,0100,0100
879,0,1,0,0001,0010
880,0,1,0,0001,0100
881,0,1,1,0100,1111
882,0,1,0,0010,0000
883,0,1,1,1000,0111
884,0,0,1,0001,1110
885,0,0,0,0100,1001
886,0,0,1,0010,0000
887,0,1,1,0100,0011
888,0,0,0,0100,0110
889,0,0,0,0100,0000
890,0,1,1,0100,0001
891,0,1,1,0001,0110
892,0,0,0,1000,1000
893,0,1,0,0010,0010
894,0,0,1,0010,1111
895,0,1,0,1000,0111
896,0,1,1,1000,0100
897,0,1,1,0100,0100
898,0,0,0,0010,1011
899,0,1,1,0100,1100
900,0,0,1,0100,1000
901,0,1,0,0001,1100
902,0,1,1,0010,1100
903,0,1,0,0010,0111
904,0,0,1,0100,0110
905,0,1,1,0100,1000
906,0,1,0,0100,1011
907,0,0,1,0001,1101
908,0,1,1,0100,1110
909,0,1,0,0010,0011
910,0,1,0,1000,1000
911,0,1,1,0100,1001
912,0,1,1,0100,0101
913,0,0,0,0001,0110
914,0,1,1,0100,1011
915,0,1,1,1000,0001
916,0,1,1,0001,1000
917,0,0,1,0100,0010
918,0,0,0,0001,1001
919,0,1,1,0100,0100
920,0,1,0,1000,0101
921,0,1,1,1000,1101
922,0,1,0,1000,0100
923,0,1,1,0100,0110
924,0,0,0,1000,0000
925,0,1,1,0100,0100
926,0,1,1,0010,0010
927,0,0,0,0100,0111
928,0,1,1,1000,0100
929,0,0,1,0010,0111
930,0,1,1,0100,0100
931,0,0,1,0010,1000
932,0,0,0,0001,1101
933,0,1,1,0010,1110
934,0,1,1,0100,0101
935,0,0,1,0010,1011
936,0,1,0,0001,0100
937,0,1,0,0100,1101
938,0,1,1,0010,1011
939,0,1,1,0010,1000
940,0,1,0,0100,0110
941,0,0,0,0001,1000
942,0,1,0,0010,0101
943,0,1,0,0010,0100
944,0,0,1,0010,1001
945,0,1,1,0100,0111
946,0,0,1,0010,0110
947,0,0,0,0100,1110
948,0,0,0,0010,0101
949,0,1,1,0010,0000
950,0,0,1,1000,0001
951,0,1,0,0010,1110
952,0,0,1,0010,1010
953,0,0,0,0100,0010
954,0,0,1,0001,1110
955,0,1,0,0010,1010
956,0,0,0,1000,0110
957,0,0,1,0010,0111
958,0,0,0,0010,1000
959,0,0,0,0100,1001
960,0,0,0,1000,0110
961,0,1,1,0100,1010
962,0,1,1,0001,0110
963,0,1,0,0010,1010
964,0,1,0,0100,0011
965,0,1,1,1000,0001
966,0,0,1,0100,0111
967,0,1,1,0001,0100
968,0,1,1,0010,1001
969,0,1,1,0001,0100
970,0,0,1,0100,1100
971,0,1,1,0010,0010
972,0,1,1,1000,1001
973,0,1,0,0100,0110
974,0,0,1,0001,1100
975,0,1,0,0001,1001
976,0,0,0,0100,0001
977,0,0,1,0010,1000
978,0,0,0,0001,1100
979,0,0,0,0100,0000
980,0,0,0,0100,1110
981,0,0,1,0100,1111
982,0,1,0,0010,1101
983,0,1,1,1000,0000
984,0,1,0,0100,0100
985,0,1,1,0100,0110
986,0,0,0,0010,0100
987,0,1,0,0100,1001
988,0,1,1,0100,1100
989,0,0,0,0100,1010
990,0,0,0,1000,1010
991,0,0,0,0001,1100
992,0,0,1,0100,0000
993,0,0,1,0001,1000
994,0,0,0,0010,0000
995,0,0,1,0100,0111
996,0,0,1,0100,1111
997,0,0,1,0100,1111
998,0,1,1,1000,0010
999,0,1,1,0001,1110
